28/3/2018,8,33.08877,33.08877
28/3/2018,9,33.3151,33.3151
28/3/2018,10,33.45452,33.45452
28/3/2018,11,33.52671,33.52671
28/3/2018,12,33.96084,33.96084
28/3/2018,13,34.99734,34.99734
28/3/2018,14,44.829065,44.829065
28/3/2018,15,35.231095,35.231095
28/3/2018,16,110.11619,110.11619
28/3/2018,17,126.90185,126.90185
28/3/2018,18,122.84251,122.84251
28/3/2018,19,66.621775,66.621775
28/3/2018,20,104.580645,104.580645
28/3/2018,21,61.774135,61.774135
28/3/2018,22,60.57583,60.57583
28/3/2018,23,60.606485,60.606485
28/3/2018,24,60.030765,60.030765
28/3/2018,25,35.64895,35.64895
28/3/2018,26,35.053315,35.053315
28/3/2018,27,34.93825,34.93825
28/3/2018,28,34.76601,34.76601
28/3/2018,29,35.013435,35.013435
28/3/2018,30,-52.957735,-52.957735
28/3/2018,31,22.439565,22.439565
28/3/2018,32,33.23467,33.23467
28/3/2018,33,41.478165,41.478165
28/3/2018,34,77.115695,77.115695
28/3/2018,35,78.33499,78.33499
28/3/2018,36,79.295475,79.295475
28/3/2018,37,73.95333,73.95333
28/3/2018,38,35.894755,35.894755
28/3/2018,39,37.789165,37.789165
28/3/2018,40,40.696755,40.696755
28/3/2018,41,37.984295,37.984295
28/3/2018,42,35.828805,35.828805
28/3/2018,43,35.875,35.875
28/3/2018,44,47.283885,47.283885
28/3/2018,45,44.15215,44.15215
28/3/2018,46,35.790435,35.790435
28/3/2018,47,57.45,57.45
28/3/2018,48,35.5,35.5
29/3/2018,1,34.62647,34.62647
29/3/2018,2,34.314915,34.314915
29/3/2018,3,46.45,46.45
29/3/2018,4,50.297155,50.297155
29/3/2018,5,51.25,51.25
29/3/2018,6,56.275,56.275
29/3/2018,7,45.166665,45.166665
29/3/2018,8,45.39522,45.39522
29/3/2018,9,44.775,44.775
29/3/2018,10,44.763885,44.763885
29/3/2018,11,45.149745,45.149745
29/3/2018,12,45.375,45.375
29/3/2018,13,56.555,56.555
29/3/2018,14,59.359795,59.359795
29/3/2018,15,56.2505,56.2505
29/3/2018,16,63.439785,63.439785
29/3/2018,17,65.4017,65.4017
29/3/2018,18,53.3965,53.3965
29/3/2018,19,55.18333,55.18333
29/3/2018,20,32.74883,32.74883
29/3/2018,21,33.616505,33.616505
29/3/2018,22,33.2937,33.2937
29/3/2018,23,35.561555,35.561555
29/3/2018,24,33.723545,33.723545
29/3/2018,25,62.55,62.55
29/3/2018,26,73.655025,73.655025
29/3/2018,27,43.27258,43.27258
29/3/2018,28,37.042595,37.042595
29/3/2018,29,34.82589,34.82589
29/3/2018,30,35.96092,35.96092
29/3/2018,31,35.345735,35.345735
29/3/2018,32,36.16525,36.16525
29/3/2018,33,52.55,52.55
29/3/2018,34,36.24938,36.24938
29/3/2018,35,36.425,36.425
29/3/2018,36,36.275,36.275
29/3/2018,37,51.553775,51.553775
29/3/2018,38,51.623305,51.623305
29/3/2018,39,51.55,51.55
29/3/2018,40,54.094395,54.094395
29/3/2018,41,52.210795,52.210795
29/3/2018,42,35.0719,35.0719
29/3/2018,43,35.567505,35.567505
29/3/2018,44,35.678335,35.678335
29/3/2018,45,36.206885,36.206885
29/3/2018,46,44.248405,44.248405
29/3/2018,47,48.125,48.125
29/3/2018,48,58.797875,58.797875
30/3/2018,1,41.19218,41.19218
30/3/2018,2,32.01306,32.01306
30/3/2018,3,55.095,55.095
30/3/2018,4,58.195,58.195
30/3/2018,5,44.528225,44.528225
30/3/2018,6,42.19192,42.19192
30/3/2018,7,40.7675,40.7675
30/3/2018,8,42.585895,42.585895
30/3/2018,9,42.889065,42.889065
30/3/2018,10,41.625565,41.625565
30/3/2018,11,44.225,44.225
30/3/2018,12,44.76559,44.76559
30/3/2018,13,61.473835,61.473835
30/3/2018,14,41.15,41.15
30/3/2018,15,49.075,49.075
30/3/2018,16,58.3632,58.3632
30/3/2018,17,56.5,56.5
30/3/2018,18,56.77,56.77
30/3/2018,19,59.988805,59.988805
30/3/2018,20,59.41684,59.41684
30/3/2018,21,59.562985,59.562985
30/3/2018,22,61.769755,61.769755
30/3/2018,23,69.203625,69.203625
30/3/2018,24,67.339005,67.339005
30/3/2018,25,57.664645,57.664645
30/3/2018,26,55.975,55.975
30/3/2018,27,55.225,55.225
30/3/2018,28,34.36,34.36
30/3/2018,29,56.75204,56.75204
30/3/2018,30,51.864395,51.864395
30/3/2018,31,34.385,34.385
30/3/2018,32,34.7248,34.7248
30/3/2018,33,34.49614,34.49614
30/3/2018,34,55.116865,55.116865
30/3/2018,35,60.859805,60.859805
30/3/2018,36,77.05667,77.05667
30/3/2018,37,70.110565,70.110565
30/3/2018,38,35.475,35.475
30/3/2018,39,34.91183,34.91183
30/3/2018,40,61.925,61.925
30/3/2018,41,83.275065,83.275065
30/3/2018,42,58.85635,58.85635
30/3/2018,43,59.20426,59.20426
30/3/2018,44,47.97921,47.97921
30/3/2018,45,47.252785,47.252785
30/3/2018,46,34.61429,34.61429
30/3/2018,47,30.18,30.18
30/3/2018,48,29.869825,29.869825
31/3/2018,1,23.34425,23.34425
31/3/2018,2,20.995815,20.995815
31/3/2018,3,22.759725,22.759725
31/3/2018,4,29.406635,29.406635
31/3/2018,5,29.01182,29.01182
31/3/2018,6,28.5,28.5
31/3/2018,7,35.5,35.5
31/3/2018,8,26.791545,26.791545
31/3/2018,9,26.41933,26.41933
31/3/2018,10,26.41093,26.41093
31/3/2018,11,35.5,35.5
31/3/2018,12,37.85,37.85
31/3/2018,13,40.52411,40.52411
31/3/2018,14,29.964245,29.964245
31/3/2018,15,33.25145,33.25145
31/3/2018,16,46.43545,46.43545
31/3/2018,17,67.542215,67.542215
31/3/2018,18,49.87688,49.87688
31/3/2018,19,51.558655,51.558655
31/3/2018,20,64.878805,64.878805
31/3/2018,21,52.876175,52.876175
31/3/2018,22,60.83065,60.83065
31/3/2018,23,45.27539,45.27539
31/3/2018,24,37,37
31/3/2018,25,52.197,52.197
31/3/2018,26,35.21407,35.21407
31/3/2018,27,45.13717,45.13717
31/3/2018,28,39.25,39.25
31/3/2018,29,28.84779,28.84779
31/3/2018,30,27.25,27.25
31/3/2018,31,32.077015,32.077015
31/3/2018,32,41.894165,41.894165
31/3/2018,33,40.094785,40.094785
31/3/2018,34,59,59
31/3/2018,35,59,59
31/3/2018,36,51,51
31/3/2018,37,62.25,62.25
31/3/2018,38,61,61
31/3/2018,39,68.919165,68.919165
31/3/2018,40,58.24139,58.24139
31/3/2018,41,67.5,67.5
31/3/2018,42,55.35,55.35
31/3/2018,43,60.81271,60.81271
